workflow_log_id,complaint_id,old_status,new_status,action_type,action_by,action_note,action_datetime,ip_address
a51a8d5b-e5a7-4256-8f2e-992d47e0520a,6da457ec-a5ee-41c9-a8ee-3accb9b15659,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000011,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-04-15 11:53:00,192.168.6.120
52865725-c154-4be3-8891-771eb506723a,6da457ec-a5ee-41c9-a8ee-3accb9b15659,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000011,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-04-16 05:53:00,192.168.5.164
de6831bd-c484-4507-8e3a-86454f1dca0c,6da457ec-a5ee-41c9-a8ee-3accb9b15659,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000115,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-04-16 23:53:00,192.168.5.220
d8780f5d-4c8e-4d8f-ba33-190943e85191,0add46f1-a6de-4751-b3e7-f3f1f3cd6b66,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000030,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-03-28 05:46:44,192.168.2.65
0a85de09-6075-4721-b869-f4c74253903e,3eef5a0d-0a52-4c02-92e6-7fec1d96965f,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000034,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-03-19 23:56:28,192.168.9.67
d5d9a490-10cb-47de-8192-744fd728392d,3eef5a0d-0a52-4c02-92e6-7fec1d96965f,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000034,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-03-20 09:56:28,192.168.2.34
e8ba00de-2ec7-483e-a6bb-eb82855bac08,3eef5a0d-0a52-4c02-92e6-7fec1d96965f,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000133,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-03-20 19:56:28,192.168.4.132
9a57e884-949e-42c0-9568-ef50c82ac489,6d0ca813-62f4-4b54-92a5-b10a3fa34aff,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000021,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-26 23:36:08,192.168.3.189
676f5377-54f3-4aa9-b749-a5f35185db68,6d0ca813-62f4-4b54-92a5-b10a3fa34aff,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000021,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-27 09:36:08,192.168.8.43
3ce97c73-550b-4664-aadc-da0594866dff,b1c8cc3a-aaed-43c4-860f-d1db6e981b50,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000021,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-21 10:14:10,192.168.1.173
fb6be323-d3d3-4319-85b4-553497fca748,b1c8cc3a-aaed-43c4-860f-d1db6e981b50,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000021,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-21 22:14:10,192.168.10.207
dca12944-ad7f-450c-88e0-d9634ad0b3da,a5987a3a-880f-440d-add2-30a5de4301a1,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000026,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-23 11:02:27,192.168.5.227
0165a0a7-dd32-4613-8a22-8c07c9f700e0,a5987a3a-880f-440d-add2-30a5de4301a1,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000026,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-24 09:02:27,192.168.3.35
ca8ef5f0-adde-4f1f-b9bb-6452ec64de02,5b87f7df-504d-4d7b-acbb-6a98afc0e298,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000022,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-04-16 22:56:49,192.168.2.97
155217ac-b089-433b-b4f7-9d9f62eb7494,5b87f7df-504d-4d7b-acbb-6a98afc0e298,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000022,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-04-17 13:56:49,192.168.4.109
375dd62a-8763-4c66-bad8-74ff64483c35,d6e4d9a1-9627-44f3-826a-5de4789e4da2,PENDING,REJECTED,REJECTED,00000001-0000-0000-0000-000000000023,ปฏิเสธเรื่องร้องเรียน เนื่องจากไม่อยู่ในขอบเขตความรับผิดชอบ,2025-06-19 18:59:30,192.168.6.30
c2ac113d-4fb5-4b85-91c6-33b08eae6dec,64c03108-a99e-41de-ab9b-aa64045ac22d,PENDING,PENDING,CREATED,00000001-0000-0000-0000-000000000429,รับเรื่องร้องเรียนเข้าระบบอัตโนมัติผ่าน LINE OA,2025-06-02 17:31:49,192.168.7.170
8aadbc73-3ba8-4325-81cf-ebfa935eed13,aed257b8-7fd7-432a-8b8a-2790d5e20bd2,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000015,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-04-16 21:51:12,192.168.3.20
d4b1b0be-35ca-4dd7-a64f-215709ccfd62,aed257b8-7fd7-432a-8b8a-2790d5e20bd2,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000015,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-04-17 04:51:12,192.168.2.199
4c2eae1d-9e07-4c37-9a22-be4c3618aa22,7bb0c912-8b01-4989-97f2-ea16a36ffe8a,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000018,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-04-01 16:42:12,192.168.1.180
23740543-25ae-4d25-b7e3-6c3c8301e38f,7bb0c912-8b01-4989-97f2-ea16a36ffe8a,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000018,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-04-01 23:42:12,192.168.9.165
852ffc3b-4eb7-4ac3-86a5-769b42dd73d8,1e180e4e-258f-4098-be9b-e8e38e7b82af,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000012,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-17 06:57:26,192.168.5.203
65e486b2-2352-41a3-be70-8bd4f8653140,2cc419b8-b7ad-481a-8408-148308934f15,PENDING,PENDING,CREATED,00000001-0000-0000-0000-000000000082,รับเรื่องร้องเรียนเข้าระบบอัตโนมัติผ่าน LINE OA,2025-04-02 01:04:33,192.168.1.72
2df22c5e-9722-4842-94b4-02456de509f7,d96b4a4f-0eca-4260-b811-0a7421d89c5e,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000013,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-04-18 22:56:00,192.168.1.156
332d0421-1930-4e83-abc8-f5ec44068670,d96b4a4f-0eca-4260-b811-0a7421d89c5e,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000013,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-04-19 07:56:00,192.168.5.122
3f20d31b-784e-4433-aa75-61f596192a94,d96b4a4f-0eca-4260-b811-0a7421d89c5e,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000456,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-04-19 16:56:00,192.168.9.76
92939d9c-2b92-4167-aae8-4948673f3305,acba751e-b21b-4402-8e7d-c7622e318039,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000018,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-09 21:45:30,192.168.10.130
58afe2a0-3374-477c-96f4-faa297f5b5fb,acba751e-b21b-4402-8e7d-c7622e318039,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000018,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-10 01:45:30,192.168.5.72
b2de9df6-b0c7-4555-b2d3-04c3049fd15f,aa8a097b-b8ca-41e8-9998-47bd8ea7d768,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000012,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-02 00:26:57,192.168.9.69
a057bc16-8087-4823-9903-be9679e4cf7a,aa8a097b-b8ca-41e8-9998-47bd8ea7d768,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000012,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-02 12:26:57,192.168.3.220
634f62d4-388a-4769-aeb7-0963ea0727d2,aa8a097b-b8ca-41e8-9998-47bd8ea7d768,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000218,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-06-03 00:26:57,192.168.8.248
e56364c4-e9af-403d-a1c2-a00615c2f619,e3e005e1-937b-4854-8fb4-15d8e12d31a8,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000013,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-04-27 06:19:05,192.168.2.178
c7a6cc70-7464-4dc8-9730-c55ff8db55a6,b9fd829a-d30d-4e02-9110-ad32dab17bc4,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000028,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-22 11:14:26,192.168.2.28
b1c83673-f42e-498b-93ad-870b2cafa52d,b9fd829a-d30d-4e02-9110-ad32dab17bc4,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000028,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-23 08:14:26,192.168.8.192
663436d3-eeaf-43cf-8c2e-2a518593960c,b9fd829a-d30d-4e02-9110-ad32dab17bc4,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000269,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-05-24 05:14:26,192.168.2.82
2fa3c3ef-6ef7-4bd5-8e6f-81cf78bd6f04,aa66b091-3cdc-4356-8f06-1228e12eeaa6,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000015,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-04 13:21:55,192.168.10.59
76d19a65-bdb6-49a1-a733-2a7ab63f6aa0,1f22922e-9364-47f7-9612-7a1e0458f913,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000015,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-01-22 02:40:26,192.168.9.102
0b3df0f9-abc4-463b-8c0f-9b0e8b48e2b2,1f22922e-9364-47f7-9612-7a1e0458f913,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000015,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-01-22 20:40:26,192.168.5.253
4f209c43-0df7-4d75-a147-c25693463447,8e274e18-335b-4572-b7ba-54613896df7e,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000029,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-04-23 04:47:45,192.168.4.110
3ec35129-15b7-4538-85c3-594c85acb45b,8e274e18-335b-4572-b7ba-54613896df7e,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000029,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-04-23 18:47:45,192.168.7.45
1f3e6a32-fec8-4e00-873d-ef4184601af6,d90d1f33-3165-4d50-8337-fcdb2fb4f311,PENDING,PENDING,CREATED,00000001-0000-0000-0000-000000000204,รับเรื่องร้องเรียนเข้าระบบอัตโนมัติผ่าน LINE OA,2025-02-28 11:22:39,192.168.6.61
f43778e3-6a56-4c76-845e-135bc16a472e,c34b661c-d36c-4ef8-8a10-356088a0579b,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000013,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-05 21:41:21,192.168.3.21
21343a13-62bc-497e-833d-0453f6af2c82,c34b661c-d36c-4ef8-8a10-356088a0579b,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000013,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-06 00:41:21,192.168.9.125
2f96d5c5-36a9-49c1-a4c3-b7b7a0bf8b32,c34b661c-d36c-4ef8-8a10-356088a0579b,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000386,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-05-06 03:41:21,192.168.4.124
646762b2-94c2-412f-a4fb-c55ae0f68cb8,43576e16-5812-4465-a124-2672566733a9,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000014,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-03-19 05:37:21,192.168.6.3
cd61029d-238d-477b-82d9-a9012051dd96,43576e16-5812-4465-a124-2672566733a9,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000014,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-03-19 13:37:21,192.168.3.64
9befe0fc-90cf-402c-9ab0-0c14423011cb,4053a7e8-aba4-4393-9d73-fec1dcc7a0ed,PENDING,REJECTED,REJECTED,00000001-0000-0000-0000-000000000024,ปฏิเสธเรื่องร้องเรียน เนื่องจากไม่อยู่ในขอบเขตความรับผิดชอบ,2025-03-20 19:00:28,192.168.8.201
e6655c61-4b3e-42c8-9821-4cc6e25492a3,0040ac20-a9ff-472d-b89c-1bad5097d602,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000015,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-01-04 19:49:32,192.168.2.114
d6b9290c-bd7c-4111-bc73-edfbec190790,0040ac20-a9ff-472d-b89c-1bad5097d602,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000015,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-01-05 02:49:32,192.168.5.90
b32cce02-9ce9-4d40-ac28-6dece1a3a525,0040ac20-a9ff-472d-b89c-1bad5097d602,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000190,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-01-05 09:49:32,192.168.4.54
f6003375-d210-4f42-8f4c-01528fd5a48a,22a4e90b-c812-4482-808d-ade5e5c84577,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000011,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-13 23:02:29,192.168.6.63
db60480d-d4ba-448e-85f1-4bc72322f866,22a4e90b-c812-4482-808d-ade5e5c84577,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000011,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-14 09:02:29,192.168.3.242
af1af542-3e92-4440-87ef-1368d5735f1b,9866267f-95e8-4321-b6d0-0a500aa553ab,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000021,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-18 00:43:13,192.168.9.11
8a13ed77-c095-4bfd-8530-25ea707635bc,9866267f-95e8-4321-b6d0-0a500aa553ab,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000021,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-18 13:43:13,192.168.9.24
1461547b-4dc5-418b-95eb-4cd9d57a6e1e,9866267f-95e8-4321-b6d0-0a500aa553ab,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000155,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-06-19 02:43:13,192.168.5.140
67ad50ca-8628-4c9c-8b32-1eaa48ffe60d,b1425da9-2298-4e8b-820f-06c6aaa82aab,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000027,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-02-21 16:23:31,192.168.1.38
e05763a6-fbd1-4150-8ff7-859d168ba5d7,b1425da9-2298-4e8b-820f-06c6aaa82aab,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000027,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-02-21 23:23:31,192.168.10.240
28f5c773-8d53-45df-84b7-eae064e4b79d,b1425da9-2298-4e8b-820f-06c6aaa82aab,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000088,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-02-22 06:23:31,192.168.7.158
71ce62d9-dca5-44dc-9e45-c5dc8749b8b0,a9f0c01a-342c-4719-a992-6e08f81da394,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000029,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-02-16 12:33:47,192.168.5.46
49f860e0-00e7-4985-a1ae-8995ef25b728,8551b5b3-2654-414d-aa27-ad6672fd7e08,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000014,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-16 12:06:29,192.168.10.10
beadf49b-6c0c-4102-971b-41f60c7c7d5a,8551b5b3-2654-414d-aa27-ad6672fd7e08,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000014,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-16 14:06:29,192.168.7.41
60e44583-bcdd-4290-b41a-2107d0a1e818,d705861a-cbd2-449e-aaf5-92fbc65afe01,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000026,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-05 18:19:46,192.168.4.51
44a87126-76aa-4bde-9468-0e1c77810efa,d705861a-cbd2-449e-aaf5-92fbc65afe01,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000026,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-05 22:19:46,192.168.6.244
b00b8192-cc3c-4e5e-8021-85ad22f6122d,d705861a-cbd2-449e-aaf5-92fbc65afe01,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000418,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-05-06 02:19:46,192.168.8.115
e73b149f-1e5d-423b-bc5c-898f79bf9cf3,68567b81-cb2f-4934-ab68-376c8435af43,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000013,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-02-17 16:49:08,192.168.2.102
a4bdffd5-ec7b-4c06-81eb-eb64aabdb371,fa8ee5fd-434d-4fdf-bea0-460cab7e702d,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000038,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-26 05:31:37,192.168.4.205
1118d17d-2527-4e2c-9d7f-334cdba06100,fa8ee5fd-434d-4fdf-bea0-460cab7e702d,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000038,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-27 01:31:37,192.168.7.150
c4f465ba-caf5-49aa-b7fa-19169996a126,4842602d-89a7-4a64-97ce-32e551e36fba,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000012,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-16 06:21:53,192.168.3.202
e852b05d-2c76-460f-8670-9f8c2040c092,4842602d-89a7-4a64-97ce-32e551e36fba,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000012,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-17 02:21:53,192.168.7.140
09f9f85a-b310-4b58-950d-5517aa9be1ab,83944eb9-0eda-4edc-8f22-f9b7a6c70e2a,PENDING,REJECTED,REJECTED,00000001-0000-0000-0000-000000000028,ปฏิเสธเรื่องร้องเรียน เนื่องจากไม่อยู่ในขอบเขตความรับผิดชอบ,2025-03-29 22:51:21,192.168.3.52
c6b4642b-377b-46f8-ae4d-7ac171b9fad1,66f96b62-6b4f-4d0d-82c7-5ccc24ce155b,PENDING,PENDING,CREATED,00000001-0000-0000-0000-000000000489,รับเรื่องร้องเรียนเข้าระบบอัตโนมัติผ่าน LINE OA,2025-06-26 18:00:38,192.168.1.4
addc8d0e-0fd8-4c8f-acdb-5e4d29ec625a,8a146b71-3a0a-484d-8424-6c0f98df86c5,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000015,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-03-09 22:59:34,192.168.4.20
2838973c-1d3c-47bc-906a-1846dc2316d4,8a146b71-3a0a-484d-8424-6c0f98df86c5,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000015,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-03-10 14:59:34,192.168.3.131
87f8b629-14b6-4fb3-9e64-d371f5305691,42047833-932c-4c16-ab5a-f53e96467ec7,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000011,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-27 00:09:59,192.168.3.212
8d6c9aaf-8789-436f-8a0b-e19968a54f88,8c36e452-dfdb-4b1e-8cd8-796f2c22c55c,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000014,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-28 22:52:34,192.168.7.241
cd925621-4899-4e6d-b47e-326ee69c7357,8c36e452-dfdb-4b1e-8cd8-796f2c22c55c,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000014,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-29 02:52:34,192.168.9.205
c6bd4a43-421d-4553-bcda-c809a4971680,afa09c6e-0ee0-442a-806a-f64bee2407c6,PENDING,PENDING,CREATED,00000001-0000-0000-0000-000000000301,รับเรื่องร้องเรียนเข้าระบบอัตโนมัติผ่าน LINE OA,2025-02-22 00:36:39,192.168.1.240
22e1a5c3-49c0-4ceb-b451-607a0986775e,5b77e572-97e5-473c-b43b-964c0cb0251f,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000032,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-04-23 19:00:22,192.168.10.120
b30da594-2731-42fa-b2fa-8fb1bc1bec86,49a1549f-05f8-4730-ad5d-6d89e4597270,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000011,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-10 02:45:31,192.168.8.23
103f195b-5d60-4080-a953-01a2428c6371,49a1549f-05f8-4730-ad5d-6d89e4597270,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000011,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-10 17:45:31,192.168.5.181
1d82e917-5409-4be8-903b-b3ebbf215b97,a9bba037-e9bd-4422-b7e5-82a7bf1e0a04,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000018,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-02-12 02:34:23,192.168.6.204
2b5bff86-7aa6-4cae-80a0-df8ffc6cce80,a9bba037-e9bd-4422-b7e5-82a7bf1e0a04,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000018,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-02-12 13:34:23,192.168.6.6
9998701c-4685-4912-99fc-ebce98962826,98db7115-7741-495c-a6b2-6580b87d2167,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000023,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-12 23:53:10,192.168.2.231
cd38e0dd-67c2-4821-a0f4-24dbe89c627e,98db7115-7741-495c-a6b2-6580b87d2167,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000023,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-13 13:53:10,192.168.8.4
325943ac-2379-4a68-be6b-e7070abb7e7f,def6cf67-daf5-45ea-b8c7-71191be920dd,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000023,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-25 20:18:49,192.168.7.220
f75662d9-b73b-466e-9c89-5309155e9e67,def6cf67-daf5-45ea-b8c7-71191be920dd,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000023,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-26 19:18:49,192.168.5.251
04df3666-c36c-457a-aa62-844f29982998,94e6f031-418c-4662-83ce-5fe877829969,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000021,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-14 09:05:03,192.168.9.167
c03185d3-1429-4782-b313-8cb02a00816c,cba58735-1753-45da-a3e4-8ab939fc5b8e,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000022,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-09 05:44:42,192.168.7.250
e3c7bb12-c877-4ffd-9340-3d0f91214167,cba58735-1753-45da-a3e4-8ab939fc5b8e,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000022,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-09 23:44:42,192.168.8.9
34732086-66bf-4a8e-bf74-bb98f8210a54,cba58735-1753-45da-a3e4-8ab939fc5b8e,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000526,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-05-10 17:44:42,192.168.1.213
