sla_id,complaint_id,sla_type,sla_name,start_time,due_time,target_minutes,response_time_minutes,resolution_time_minutes,is_breached,breached_at,breached_reason,is_active,created_at,updated_at
250adab1-4185-49f2-9342-5e93bd01bb8d,94bc7a2f-b3e4-41e1-b9bf-a9308b4d187e,RESOLUTION,MEDIUM,2025-06-06 02:51:00,2025-06-09 02:51:00,4320,600,720,False,,,True,2025-06-06 02:51:00,2025-06-06 02:51:00
d9655847-0fb7-4ab1-b9f1-471f9bca065b,fb11877e-2bda-4924-8dd7-905af7cbb092,RESOLUTION,LOW,2025-06-20 09:39:00,2025-06-27 09:39:00,10080,360,780,False,,,True,2025-06-20 09:39:00,2025-06-20 09:39:00
ca108a1c-dcc2-433a-9a32-3c1754e9c1ff,2ff20338-6acf-4ec5-9d82-0bd910ddd6ed,RESOLUTION,LOW,2025-05-12 21:16:00,2025-05-19 21:16:00,10080,,,True,2025-05-19 21:16:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-12 21:16:00,2025-05-12 21:16:00
a1f6cfca-5c7f-4fe4-8095-6d5f0c266fc4,ca55d4e7-b4ae-4546-9f57-e8c608bd1045,RESOLUTION,LOW,2025-03-20 06:48:00,2025-03-27 06:48:00,10080,1440,2880,False,,,True,2025-03-20 06:48:00,2025-03-20 06:48:00
cdde4993-c441-40ed-946b-c9d45f6ce0d7,1d8167cc-13d7-4927-913d-f08a3b9de31e,RESOLUTION,MEDIUM,2025-05-11 15:56:00,2025-05-14 15:56:00,4320,,,True,2025-05-14 15:56:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-11 15:56:00,2025-05-11 15:56:00
93bdb3af-3fe1-43a1-be3d-d61b1b6d5ff9,6d163643-ceba-4383-9b16-b1a43874f9ec,RESOLUTION,LOW,2025-06-28 10:28:00,2025-07-05 10:28:00,10080,360,720,False,,,True,2025-06-28 10:28:00,2025-06-28 10:28:00
52db2a75-2d7e-461c-89db-bfeb2ccc2eec,cce431dc-0296-44dc-a7c3-8f0027294bc2,RESOLUTION,MEDIUM,2025-04-19 13:41:00,2025-04-22 13:41:00,4320,420,,True,2025-04-22 13:41:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-04-19 13:41:00,2025-04-19 13:41:00
ae3094b7-c990-418c-b83b-e06e3e4a57ad,5946dd1c-da95-4b7d-a525-2f5edcdf1488,RESOLUTION,MEDIUM,2025-03-09 13:37:00,2025-03-12 13:37:00,4320,660,1620,False,,,True,2025-03-09 13:37:00,2025-03-09 13:37:00
8eafca35-842e-4e71-801c-625a70b0e099,76daab8c-d9e9-4771-98e3-be46622fc4bd,RESOLUTION,LOW,2025-06-09 20:46:00,2025-06-16 20:46:00,10080,1020,2040,False,,,True,2025-06-09 20:46:00,2025-06-09 20:46:00
ecc07beb-252d-4359-8b94-de10645d3d4d,94a86f6e-077b-490c-b6f4-383f12d02edd,RESOLUTION,MEDIUM,2025-05-21 18:36:00,2025-05-24 18:36:00,4320,240,540,False,,,True,2025-05-21 18:36:00,2025-05-21 18:36:00
70b9d7c6-a9ef-478c-8fb2-bae72322ba79,44572147-4575-4cd4-9366-c6397d53b720,RESOLUTION,MEDIUM,2025-02-04 06:27:00,2025-02-07 06:27:00,4320,1380,2760,False,,,True,2025-02-04 06:27:00,2025-02-04 06:27:00
012f6ee2-d350-4b7e-86c8-0c0f203d6d6f,f57c6db8-4d7d-49ed-b9ef-9d8e2f7e9561,RESOLUTION,MEDIUM,2025-05-06 13:20:00,2025-05-09 13:20:00,4320,480,960,False,,,True,2025-05-06 13:20:00,2025-05-06 13:20:00
f059733c-92e5-4b90-93a0-844f08edc3b3,2fd4b040-f2b7-4d9c-a9cc-0a497701c17b,RESOLUTION,MEDIUM,2025-05-14 16:03:00,2025-05-17 16:03:00,4320,720,2160,False,,,True,2025-05-14 16:03:00,2025-05-14 16:03:00
3544df59-3e76-4dc8-a3a0-f9740f98c0b3,ae3efe53-02cb-49bf-ad05-73169e459415,RESOLUTION,MEDIUM,2025-05-26 15:23:00,2025-05-29 15:23:00,4320,240,480,False,,,True,2025-05-26 15:23:00,2025-05-26 15:23:00
02a5e865-5645-4f62-9e88-31f9457fa9ce,93293fdf-b116-44cb-b945-10e80db2f491,RESOLUTION,CRITICAL,2025-06-07 06:37:00,2025-06-07 10:37:00,240,360,1080,True,2025-06-07 10:37:00,"เกินกำหนด SLA 840 นาที (target 240 นาที, actual 1,080 นาที)",True,2025-06-07 06:37:00,2025-06-07 06:37:00
19f37e2a-3cd6-41da-9a4b-61abc98f06d7,d99465c6-2526-4cd5-a7a8-c8fa6c5f19b6,RESOLUTION,MEDIUM,2025-05-21 08:29:00,2025-05-24 08:29:00,4320,360,720,False,,,True,2025-05-21 08:29:00,2025-05-21 08:29:00
cb789353-2b35-4829-8991-260745e12236,14c6be53-f430-49cf-a60c-39eaf8942ce1,RESOLUTION,MEDIUM,2025-04-09 05:50:00,2025-04-12 05:50:00,4320,240,960,False,,,True,2025-04-09 05:50:00,2025-04-09 05:50:00
2bfca8b0-c084-40ad-a3da-cc606cb37d71,bfa90cdd-4b14-4580-98d9-fc6d9e1721f2,RESOLUTION,MEDIUM,2025-04-29 04:00:00,2025-05-02 04:00:00,4320,,,True,2025-05-02 04:00:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-04-29 04:00:00,2025-04-29 04:00:00
bd06b045-3628-476c-8027-51de4c8a090c,801f5029-9eba-4615-ab6a-455d3e9cf640,RESOLUTION,MEDIUM,2025-05-06 11:19:00,2025-05-09 11:19:00,4320,780,1560,False,,,True,2025-05-06 11:19:00,2025-05-06 11:19:00
d1552478-4561-459c-89af-b6ff1e925442,b1ca46de-565b-4c29-a7ca-c7a8a3a57411,RESOLUTION,MEDIUM,2025-06-08 15:47:00,2025-06-11 15:47:00,4320,1440,2880,False,,,True,2025-06-08 15:47:00,2025-06-08 15:47:00
aa5155e3-e056-488c-ab6a-e42b2d37c689,41584409-ace4-434e-9183-d5548e942114,RESOLUTION,HIGH,2025-05-13 04:36:00,2025-05-14 04:36:00,1440,1200,3600,True,2025-05-14 04:36:00,"เกินกำหนด SLA 2,160 นาที (target 1,440 นาที, actual 3,600 นาที)",True,2025-05-13 04:36:00,2025-05-13 04:36:00
2dd492e5-7c5b-442a-a876-45d3dfb724d2,c3d2c737-e83a-4aca-a0d7-6fd035a83d7d,RESOLUTION,MEDIUM,2025-05-21 17:59:00,2025-05-24 17:59:00,4320,1260,2520,False,,,True,2025-05-21 17:59:00,2025-05-21 17:59:00
9b58c82a-20f0-4b57-9d4a-dee4b0572208,252a07a9-5cd7-4da1-8cb7-0b5fc0b963dd,RESOLUTION,CRITICAL,2025-03-12 08:59:00,2025-03-12 12:59:00,240,240,480,True,2025-03-12 12:59:00,"เกินกำหนด SLA 240 นาที (target 240 นาที, actual 480 นาที)",True,2025-03-12 08:59:00,2025-03-12 08:59:00
7934cb3e-8465-4f20-bfe5-684606f55ceb,34905ff4-acc3-454a-9a85-711718217142,RESOLUTION,LOW,2025-05-12 13:16:00,2025-05-19 13:16:00,10080,1080,2160,False,,,True,2025-05-12 13:16:00,2025-05-12 13:16:00
89b5bed9-be1c-4b4f-951e-a9577679e905,0779c0b7-50ee-46be-b996-2081e96ab982,RESOLUTION,MEDIUM,2025-05-25 19:16:00,2025-05-28 19:16:00,4320,840,1680,False,,,True,2025-05-25 19:16:00,2025-05-25 19:16:00
ceb79a4e-a349-4a53-bbb3-2789720a2827,726b82f0-82e8-4e54-b554-3d655fe09b83,RESOLUTION,MEDIUM,2025-03-12 17:28:00,2025-03-15 17:28:00,4320,720,1440,False,,,True,2025-03-12 17:28:00,2025-03-12 17:28:00
01819a72-ad4b-4856-a7e1-da73713cc169,3b3c4229-0ae7-4a0f-aef1-4d6fe54d1b74,RESOLUTION,MEDIUM,2025-06-20 14:14:00,2025-06-23 14:14:00,4320,240,,True,2025-06-23 14:14:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-20 14:14:00,2025-06-20 14:14:00
e5397dc9-8f3d-4468-a710-5bd112a27a4b,1fe82288-3b32-41f3-b75e-b7c271a14eea,RESOLUTION,LOW,2025-06-03 15:43:00,2025-06-10 15:43:00,10080,600,1380,False,,,True,2025-06-03 15:43:00,2025-06-03 15:43:00
68ff6cd2-c2e1-4c74-9f19-b4da9865400b,affd71a1-3cf1-401a-b727-140012e53637,RESOLUTION,MEDIUM,2025-06-08 11:28:00,2025-06-11 11:28:00,4320,1140,,True,2025-06-11 11:28:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-08 11:28:00,2025-06-08 11:28:00
02534686-785c-40f4-ad80-dfc5267e339c,fdb5c1b5-c8fb-45fd-b394-eb81478b8b9a,RESOLUTION,CRITICAL,2025-04-15 17:50:00,2025-04-15 21:50:00,240,1320,2640,True,2025-04-15 21:50:00,"เกินกำหนด SLA 2,400 นาที (target 240 นาที, actual 2,640 นาที)",True,2025-04-15 17:50:00,2025-04-15 17:50:00
555bef02-45e6-4d48-8425-3b24a4290270,65c4adfe-0722-4dc9-b8b2-99849333292e,RESOLUTION,LOW,2025-05-23 04:01:00,2025-05-30 04:01:00,10080,,,True,2025-05-30 04:01:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-23 04:01:00,2025-05-23 04:01:00
12da7f7e-9aa3-4998-bc8d-cb76483c4b1a,dc211934-54ad-45b0-80e8-59b0add5b907,RESOLUTION,MEDIUM,2025-05-04 22:32:00,2025-05-07 22:32:00,4320,360,720,False,,,True,2025-05-04 22:32:00,2025-05-04 22:32:00
c8060ab7-d556-443e-9771-03389c5895c5,2868c029-2fa6-4513-80cf-6506b10aa9d6,RESOLUTION,MEDIUM,2025-05-02 03:05:00,2025-05-05 03:05:00,4320,,,True,2025-05-05 03:05:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-02 03:05:00,2025-05-02 03:05:00
27e27883-b278-4167-874e-8cf2f56cbb74,eab74ae4-b45d-4bfb-9aae-a80b76821044,RESOLUTION,MEDIUM,2025-06-05 03:09:00,2025-06-08 03:09:00,4320,,,True,2025-06-08 03:09:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-05 03:09:00,2025-06-05 03:09:00
c1241d5b-13a7-4b15-b7c2-3795845b12ef,35aface4-d6dc-4d48-bdf1-cbd1995b54df,RESOLUTION,HIGH,2025-07-01 22:43:00,2025-07-02 22:43:00,1440,180,1380,False,,,True,2025-07-01 22:43:00,2025-07-01 22:43:00
dace0e30-41ee-41e3-bd51-fce6c0f2502c,ddf360aa-3e17-4e4a-875c-71fe5714e0c0,RESOLUTION,MEDIUM,2025-06-13 13:39:00,2025-06-16 13:39:00,4320,360,720,False,,,True,2025-06-13 13:39:00,2025-06-13 13:39:00
c22e2be6-7ebb-4967-89f9-d12826d4bf70,c5c0b31f-9356-49e6-9445-1d0303b1a6a8,RESOLUTION,MEDIUM,2025-05-26 09:11:00,2025-05-29 09:11:00,4320,240,780,False,,,True,2025-05-26 09:11:00,2025-05-26 09:11:00
4cb7ec40-8f5c-49da-9ba0-1d99b3a4b699,9999584e-8b28-4e80-9880-9a880d51db51,RESOLUTION,LOW,2025-04-16 14:31:00,2025-04-23 14:31:00,10080,,,True,2025-04-23 14:31:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-04-16 14:31:00,2025-04-16 14:31:00
f5755671-80b5-4302-8aca-cbbf4b53732b,5461ef0f-9167-458a-80ff-6631f38693f6,RESOLUTION,CRITICAL,2025-06-27 03:34:00,2025-06-27 07:34:00,240,1080,,True,2025-06-27 07:34:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-27 03:34:00,2025-06-27 03:34:00
a95e53c3-3f0d-4af7-9293-17d58360737b,d41e4c24-8d57-41f8-80bd-29bfa75dacbe,RESOLUTION,MEDIUM,2025-01-15 23:05:00,2025-01-18 23:05:00,4320,360,840,False,,,True,2025-01-15 23:05:00,2025-01-15 23:05:00
ffc697e3-e90a-4a3e-bb42-afd90420cf51,0330d9dc-65a2-4cdf-9ce8-fa12f7839145,RESOLUTION,LOW,2025-06-21 23:58:00,2025-06-28 23:58:00,10080,1020,,True,2025-06-28 23:58:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-21 23:58:00,2025-06-21 23:58:00
e43c83ac-2245-40b0-af60-32f43542945d,ac67185c-b8b5-4d79-9d38-9a53ee94eda5,RESOLUTION,MEDIUM,2025-06-15 15:51:00,2025-06-18 15:51:00,4320,,,True,2025-06-18 15:51:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-15 15:51:00,2025-06-15 15:51:00
1a8f3223-1ef8-425b-b748-f6c4c3684c3b,f7504664-7518-46b5-aeba-341508e80259,RESOLUTION,MEDIUM,2025-06-19 14:27:00,2025-06-22 14:27:00,4320,480,,True,2025-06-22 14:27:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-19 14:27:00,2025-06-19 14:27:00
63fc7424-b4b9-4868-a9b0-d8cf705c18a5,4c5b39e0-2b8c-413d-a98a-8aad94b53ae3,RESOLUTION,MEDIUM,2025-06-24 09:24:00,2025-06-27 09:24:00,4320,480,1440,False,,,True,2025-06-24 09:24:00,2025-06-24 09:24:00
4957c9e5-4e47-4ded-bb81-2d22a8fc3dfa,17716212-c9eb-4eb9-81f8-612bc15e3f54,RESOLUTION,LOW,2025-03-14 08:08:00,2025-03-21 08:08:00,10080,1260,3780,False,,,True,2025-03-14 08:08:00,2025-03-14 08:08:00
e7152da0-ab74-4eb6-8a53-4eb95b845ae0,db0c2884-26db-4d7a-885d-5d5d23bfcf00,RESOLUTION,MEDIUM,2025-05-14 11:57:00,2025-05-17 11:57:00,4320,,,True,2025-05-17 11:57:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-14 11:57:00,2025-05-14 11:57:00
3e7cfa12-3659-4c52-8b75-7d33148df2e4,af18c5f8-fc0e-4b78-b142-b019138f1025,RESOLUTION,MEDIUM,2025-03-09 12:36:00,2025-03-12 12:36:00,4320,660,1320,False,,,True,2025-03-09 12:36:00,2025-03-09 12:36:00
92c095c1-6706-4181-b522-6a790c794058,498ff196-9576-47a7-97f1-d460720534c5,RESOLUTION,MEDIUM,2025-06-09 19:17:00,2025-06-12 19:17:00,4320,180,1560,False,,,True,2025-06-09 19:17:00,2025-06-09 19:17:00
8a1c8bd3-d428-4321-9f22-69fa5e641f75,9cd1d8fc-74fd-49d9-966f-8c6094830072,RESOLUTION,MEDIUM,2025-05-25 12:20:00,2025-05-28 12:20:00,4320,780,,True,2025-05-28 12:20:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-25 12:20:00,2025-05-25 12:20:00
f3fa0286-bf48-4d47-b8a4-65e72a08c25e,1e172244-835c-4826-9d16-8cb57ca83407,RESOLUTION,MEDIUM,2025-06-06 01:59:00,2025-06-09 01:59:00,4320,720,780,False,,,True,2025-06-06 01:59:00,2025-06-06 01:59:00
32904cb2-d64a-481c-b27d-89998db080cd,fc414e2b-10fe-4351-bd48-e87edff8276e,RESOLUTION,MEDIUM,2025-06-13 13:19:00,2025-06-16 13:19:00,4320,360,1200,False,,,True,2025-06-13 13:19:00,2025-06-13 13:19:00
b76371d6-b6d1-46ad-8eea-a3a53da541e6,eda7e5f8-6c2f-4ad9-8967-28bc8ed788de,RESOLUTION,MEDIUM,2025-05-24 14:18:00,2025-05-27 14:18:00,4320,1080,3240,False,,,True,2025-05-24 14:18:00,2025-05-24 14:18:00
45988ff9-bfaf-4f40-963a-10a227a83652,059b5819-904c-4c14-adf5-e6c4063a7fd7,RESOLUTION,LOW,2025-06-25 09:26:00,2025-07-02 09:26:00,10080,300,1620,False,,,True,2025-06-25 09:26:00,2025-06-25 09:26:00
8e75cdb9-61b4-4670-806c-585b7d90df39,6ffec65c-5842-4c78-a229-784f2fd1b3f9,RESOLUTION,LOW,2025-01-28 23:12:00,2025-02-04 23:12:00,10080,960,,True,2025-02-04 23:12:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-01-28 23:12:00,2025-01-28 23:12:00
31145151-1a70-4b7e-9773-399dfc0f5057,c2c6425d-aa12-44ac-ab8a-8a892121de08,RESOLUTION,MEDIUM,2025-06-25 22:01:00,2025-06-28 22:01:00,4320,960,1920,False,,,True,2025-06-25 22:01:00,2025-06-25 22:01:00
6ff8424d-226e-4b75-bda2-9cf532c49bb6,c862606b-94d8-4d4e-a858-b340edad6eb0,RESOLUTION,MEDIUM,2025-04-25 08:27:00,2025-04-28 08:27:00,4320,840,2520,False,,,True,2025-04-25 08:27:00,2025-04-25 08:27:00
75e858e8-c16f-44d4-80bd-a068e820265f,9f1d9607-1b65-4bfa-8447-e82fbc85e06e,RESOLUTION,MEDIUM,2025-06-03 15:50:00,2025-06-06 15:50:00,4320,780,2340,False,,,True,2025-06-03 15:50:00,2025-06-03 15:50:00
9ee3e1cd-3ac1-444c-836b-c70a4e3f89fd,5925f05c-53c0-4ecf-9ad0-a0790779676e,RESOLUTION,MEDIUM,2025-05-12 17:50:00,2025-05-15 17:50:00,4320,300,1020,False,,,True,2025-05-12 17:50:00,2025-05-12 17:50:00
ff09120a-2af9-476f-820b-317928c16657,2ed6395c-0486-4cab-9005-e8181ae4fbd7,RESOLUTION,LOW,2025-06-08 20:56:00,2025-06-15 20:56:00,10080,120,240,False,,,True,2025-06-08 20:56:00,2025-06-08 20:56:00
9399dbd7-8966-4607-9fec-e7b66a162ca0,cf40e384-a6f8-440d-8ead-91d603ee93da,RESOLUTION,LOW,2025-02-05 13:25:00,2025-02-12 13:25:00,10080,360,1260,False,,,True,2025-02-05 13:25:00,2025-02-05 13:25:00
88ffa165-d624-4d60-9079-89c9fa992c19,a39c3d3e-e619-4932-b378-b3d857849b6a,RESOLUTION,MEDIUM,2025-05-02 16:49:00,2025-05-05 16:49:00,4320,,,True,2025-05-05 16:49:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-02 16:49:00,2025-05-02 16:49:00
7e2885d7-69c1-49af-9633-a07fdafecb60,39761e93-44b8-45cd-8b4e-3dcddede0f32,RESOLUTION,CRITICAL,2025-06-12 05:53:00,2025-06-12 09:53:00,240,,,True,2025-06-12 09:53:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-12 05:53:00,2025-06-12 05:53:00
2e1c570a-6d8c-4f27-8977-8c1f152cb008,86106a23-26c3-4138-b058-ab0086b70602,RESOLUTION,MEDIUM,2025-04-03 20:19:00,2025-04-06 20:19:00,4320,,,True,2025-04-06 20:19:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-04-03 20:19:00,2025-04-03 20:19:00
5d43ce6c-51f0-415b-bf44-2a934bd0066b,ab5c1f25-d894-4fc0-8de5-0f9e6203970b,RESOLUTION,MEDIUM,2025-06-04 16:57:00,2025-06-07 16:57:00,4320,540,1620,False,,,True,2025-06-04 16:57:00,2025-06-04 16:57:00
640dd656-ed90-46fd-a246-e1223ae61a21,e65ffb94-154e-40dc-8ec6-c1ab1d16adf3,RESOLUTION,MEDIUM,2025-06-13 08:06:00,2025-06-16 08:06:00,4320,480,960,False,,,True,2025-06-13 08:06:00,2025-06-13 08:06:00
d8329a5a-a257-4135-9d90-57551716c06f,e79d09dc-489d-4a48-83bf-45aa8e13e637,RESOLUTION,MEDIUM,2025-05-07 07:25:00,2025-05-10 07:25:00,4320,180,360,False,,,True,2025-05-07 07:25:00,2025-05-07 07:25:00
f03c9665-bd9d-4399-b80e-0841fef46443,2c09128d-bcc9-465a-be45-f93b9d50ac25,RESOLUTION,MEDIUM,2025-04-17 19:33:00,2025-04-20 19:33:00,4320,120,360,False,,,True,2025-04-17 19:33:00,2025-04-17 19:33:00
8ec7899d-dab7-4acd-9861-11d6c0c6d85a,b7191955-658a-4449-80be-07c09b0eae52,RESOLUTION,MEDIUM,2025-05-28 16:43:00,2025-05-31 16:43:00,4320,180,,True,2025-05-31 16:43:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-28 16:43:00,2025-05-28 16:43:00
87665144-da13-4f10-a23c-c37e0932ebaf,108b68a8-14e2-43f3-a448-b700c2c72893,RESOLUTION,CRITICAL,2025-06-01 17:21:00,2025-06-01 21:21:00,240,1440,2880,True,2025-06-01 21:21:00,"เกินกำหนด SLA 2,640 นาที (target 240 นาที, actual 2,880 นาที)",True,2025-06-01 17:21:00,2025-06-01 17:21:00
2976ba39-d622-4e68-919d-bec9fdae6083,a3d54e8c-821f-4d54-8a24-ace96ec93667,RESOLUTION,CRITICAL,2025-05-04 10:06:00,2025-05-04 14:06:00,240,1140,,True,2025-05-04 14:06:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-04 10:06:00,2025-05-04 10:06:00
15046150-9020-42f2-980f-045005e6eb94,6894b871-9688-4923-882b-263c8d77a962,RESOLUTION,CRITICAL,2025-06-11 13:18:00,2025-06-11 17:18:00,240,1260,2520,True,2025-06-11 17:18:00,"เกินกำหนด SLA 2,280 นาที (target 240 นาที, actual 2,520 นาที)",True,2025-06-11 13:18:00,2025-06-11 13:18:00
353a76d4-5306-4668-b59d-a1ed0b332284,1a4a1252-1e0e-4aae-965e-64b2f6ae2809,RESOLUTION,MEDIUM,2025-03-16 16:07:00,2025-03-19 16:07:00,4320,900,,True,2025-03-19 16:07:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-03-16 16:07:00,2025-03-16 16:07:00
a4b74c49-0503-4815-947f-133803521c70,25f3c1dd-015d-409e-bdfe-8ce4a2984cd4,RESOLUTION,LOW,2025-05-25 08:22:00,2025-06-01 08:22:00,10080,1380,,True,2025-06-01 08:22:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-25 08:22:00,2025-05-25 08:22:00
0726a793-89e0-424c-a6bc-a73b89f495de,a3c050bc-c916-4ba8-8c11-f8616a76f422,RESOLUTION,MEDIUM,2025-06-02 08:11:00,2025-06-05 08:11:00,4320,660,840,False,,,True,2025-06-02 08:11:00,2025-06-02 08:11:00
68be7ef0-2016-4783-87a1-1b4484a93826,44a516fa-97ee-4bfb-8f2c-fea548af8870,RESOLUTION,MEDIUM,2025-04-01 10:58:00,2025-04-04 10:58:00,4320,900,2700,False,,,True,2025-04-01 10:58:00,2025-04-01 10:58:00
19486de7-2359-4801-bc95-6c62ed471392,362281e4-5b63-41d7-bc6a-4236f5758d47,RESOLUTION,CRITICAL,2025-02-19 10:00:00,2025-02-19 14:00:00,240,420,1260,True,2025-02-19 14:00:00,"เกินกำหนด SLA 1,020 นาที (target 240 นาที, actual 1,260 นาที)",True,2025-02-19 10:00:00,2025-02-19 10:00:00
eef7a221-48c1-46cf-ab85-2f86648ed5d0,755fac05-3bda-4620-94fd-ebe57cd9dabd,RESOLUTION,CRITICAL,2025-04-04 22:39:00,2025-04-05 02:39:00,240,420,1260,True,2025-04-05 02:39:00,"เกินกำหนด SLA 1,020 นาที (target 240 นาที, actual 1,260 นาที)",True,2025-04-04 22:39:00,2025-04-04 22:39:00
9a4038fc-16f0-4a2f-977f-fae5ec34deb3,9668fadb-26ad-4f5a-89ae-78226ab6e674,RESOLUTION,MEDIUM,2025-05-03 17:46:00,2025-05-06 17:46:00,4320,1200,2400,False,,,True,2025-05-03 17:46:00,2025-05-03 17:46:00
861ecf02-f0e7-46b2-a3b7-9db3cfddf08b,66e58baf-880e-4aa1-a0c4-908a5faf3890,RESOLUTION,MEDIUM,2025-06-27 12:00:00,2025-06-30 12:00:00,4320,1200,2400,False,,,True,2025-06-27 12:00:00,2025-06-27 12:00:00
903090d8-0351-4a68-b349-8c3600436980,3c3ca37c-ae7d-4d5a-ad4f-aa53423b3794,RESOLUTION,MEDIUM,2025-07-04 01:48:00,2025-07-07 01:48:00,4320,480,,False,,,True,2025-07-04 01:48:00,2025-07-04 01:48:00
7c613490-6040-4680-9913-c4948881515a,50c6320a-6f47-477a-8d03-2e396d260488,RESOLUTION,MEDIUM,2025-06-07 18:02:00,2025-06-10 18:02:00,4320,840,1680,False,,,True,2025-06-07 18:02:00,2025-06-07 18:02:00
8c54b1d2-192e-4a27-8376-a8d1ecae4e4d,ff5d4998-5cce-401f-8b69-14b933152c4a,RESOLUTION,LOW,2025-06-19 15:45:00,2025-06-26 15:45:00,10080,1320,2640,False,,,True,2025-06-19 15:45:00,2025-06-19 15:45:00
e06f87fc-f019-4189-b768-85085ecfe619,024d7038-d7b2-4eda-ba19-77bf39cd6255,RESOLUTION,MEDIUM,2025-05-06 08:27:00,2025-05-09 08:27:00,4320,,,True,2025-05-09 08:27:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-06 08:27:00,2025-05-06 08:27:00
f7064b68-f45a-4ca5-95c7-edd382d9250c,3daa9225-c984-41ab-a6d6-057f619ca69d,RESOLUTION,MEDIUM,2025-05-30 11:32:00,2025-06-02 11:32:00,4320,420,540,False,,,True,2025-05-30 11:32:00,2025-05-30 11:32:00
3bf87288-3354-4c49-8e34-e4ef565ce2a9,65a2f978-e127-43f6-b171-635dd9b924cf,RESOLUTION,MEDIUM,2025-06-05 08:42:00,2025-06-08 08:42:00,4320,,,True,2025-06-08 08:42:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-05 08:42:00,2025-06-05 08:42:00
be35980b-b00d-43eb-a9f0-3a04a4ad026b,2c94bde8-92d9-4dd2-8691-303228386785,RESOLUTION,MEDIUM,2025-02-26 01:30:00,2025-03-01 01:30:00,4320,300,,True,2025-03-01 01:30:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-02-26 01:30:00,2025-02-26 01:30:00
b931b8cf-7c63-44d5-90d3-b9c4970d7914,9eaf834f-8674-45b7-a7c1-cf81290fcf6f,RESOLUTION,HIGH,2025-04-12 15:05:00,2025-04-13 15:05:00,1440,660,1320,False,,,True,2025-04-12 15:05:00,2025-04-12 15:05:00
6ec5b19d-6f29-4389-8a74-598af82de6fd,d0c33900-e02d-47c7-9297-22d863cfe0ef,RESOLUTION,MEDIUM,2025-06-11 04:33:00,2025-06-14 04:33:00,4320,420,840,False,,,True,2025-06-11 04:33:00,2025-06-11 04:33:00
1d6457c7-67eb-4adf-b149-100464b33bf3,01cff451-9799-44a0-b173-bc0b276938de,RESOLUTION,MEDIUM,2025-06-04 14:02:00,2025-06-07 14:02:00,4320,420,1260,False,,,True,2025-06-04 14:02:00,2025-06-04 14:02:00
fd64df3a-2177-40d1-9c19-e9da0671c58b,3e590f8c-ce73-40cf-a84d-cb6a24624fcd,RESOLUTION,LOW,2025-06-22 15:02:00,2025-06-29 15:02:00,10080,540,960,False,,,True,2025-06-22 15:02:00,2025-06-22 15:02:00
f3cb023d-2978-4aa7-9f82-f87ad11adb85,9e9b5d9f-9f55-427b-8e9f-c9db36f700fb,RESOLUTION,MEDIUM,2025-06-30 07:14:00,2025-07-03 07:14:00,4320,180,,False,,,True,2025-06-30 07:14:00,2025-06-30 07:14:00
39fc79f4-b051-4e18-b807-815f574c86a6,a5eab026-ebf5-4502-9f57-2e026aa72af1,RESOLUTION,LOW,2025-04-23 02:14:00,2025-04-30 02:14:00,10080,600,660,False,,,True,2025-04-23 02:14:00,2025-04-23 02:14:00
